polish,english,category,subtext,accepted_answers,frequency_rank
ciężkiej,heavy,misc,(also: ciężką),"[""heavy"",""ciężkiej"",""ciezkiej"",""ciężką"",""ciezka""]",1981
zamkniesz,close,misc,(also: zamknę),"[""close"",""zamkniesz"",""zamknę"",""zamkne""]",1982
potwierdza,confirms,misc,,"[""confirms""]",1983
pomagają,help,misc,,"[""help""]",1985
siedzenie,seat,noun,(also: siedzeniu),"[""seat"",""siedzenie"",""siedzeniu""]",1986
zatrzymuje,stops,misc,,"[""stops""]",1988
podpisał,signed,misc,,"[""signed""]",1990
top,top,misc,,"[""top""]",1991
uzbrojony,armed,adjective,,"[""armed""]",1992
farmie,farm,misc,(also: farmę),"[""farm"",""farmie"",""farmę"",""farme""]",1993
wuj,uncle,misc,(also: wujkiem),"[""uncle"",""wuj"",""wujkiem""]",1994
królu,king,misc,,"[""king""]",1996
zawieźć,let  down,misc,,"[""let  down""]",1999
byłyby,would be,misc,,"[""would be""]",2001
noszą,carry,misc,(also: zanieść),"[""carry"",""noszą"",""nosza"",""zanieść"",""zaniesc""]",2003
stul,stul,misc,,"[""stul""]",2004
gps,gps,misc,,"[""gps""]",2005
resztki,remnants,misc,,"[""remnants""]",2006
placu,square,misc,,"[""square""]",2007
miasteczko,town,misc,(also: miasteczku),"[""town"",""miasteczko"",""miasteczku""]",2009
propos,by the way,misc,,"[""by the way""]",2010
pieniądzach,money,misc,,"[""money""]",2012
torebki,handbags,misc,,"[""handbags""]",2013
kajdanki,handcuffs,misc,,"[""handcuffs""]",2014
oddziały,branches,misc,,"[""branches""]",2016
dywan,carpet,misc,,"[""carpet""]",2017
plemienia,tribe,noun,,"[""tribe""]",2020
wezwę,call,misc,(also: zawołaj),"[""call"",""wezwę"",""wezwe"",""zawołaj"",""zawolaj""]",2021
life,life,misc,(also: zycie),"[""life"",""zycie""]",2022
wypad,outing,misc,,"[""outing""]",2023
rakiety,rockets,misc,,"[""rockets""]",2024
żydów,Jews,misc,(also: żydzi),"[""jews"",""żydów"",""zydow"",""żydzi"",""zydzi""]",2025
padać,rain,misc,,"[""rain""]",2026
budowy,construction,adjective,,"[""construction""]",2028
tor,track,misc,,"[""track""]",2029
głupim,silly,misc,,"[""silly""]",2030
potwierdzam,confirm,misc,,"[""confirm""]",2031
podstawy,basics,adjective,(also: podstaw),"[""basics"",""podstawy"",""podstaw""]",2034
łez,tears,misc,,"[""tears""]",2035
poznaję,explore,misc,,"[""explore""]",2036
beckett,beckett,misc,,"[""beckett""]",2038
mick,mick,misc,,"[""mick""]",2039
poczuje,feels,misc,,"[""feels""]",2040
serial,serial,misc,(also: szeregowy),"[""serial"",""szeregowy""]",2042
propozycja,proposal,misc,,"[""proposal""]",2043
oglądałem,watched,misc,,"[""watched""]",2044
federacji,federation,misc,,"[""federation""]",2046
działał,acted,misc,,"[""acted""]",2047
obowiązkiem,duty,misc,,"[""duty""]",2048
zabezpieczenia,security,noun,,"[""security""]",2050
śmieje,laughs,misc,,"[""laughs""]",2051
griffin,griffin,misc,,"[""griffin""]",2052
zwracać,reimburse,misc,,"[""reimburse""]",2053
meble,furniture,misc,,"[""furniture""]",2054
rodzi,spawns,misc,,"[""spawns""]",2055
instrukcje,instructions,misc,,"[""instructions""]",2056
ogłosić,announce,verb,(also: ogłaszam),"[""announce"",""ogłosić"",""oglosic"",""ogłaszam"",""oglaszam""]",2057
trudniej,harder,misc,,"[""harder""]",2058
toczy,rolls,misc,,"[""rolls""]",2059
zbierz,collect,misc,,"[""collect""]",2060
powstanie,uprising,noun,,"[""uprising""]",2061
odznakę,badge,misc,,"[""badge""]",2063
kolanach,knees,misc,,"[""knees""]",2064
garcia,garcia,misc,,"[""garcia""]",2065
targu,market,misc,,"[""market""]",2066
zajmował,occupied,misc,,"[""occupied""]",2067
monica,monica,misc,,"[""monica""]",2069
czoło,forehead,misc,,"[""forehead""]",2070
utrzymuje,maintains,misc,,"[""maintains""]",2071
rękawiczki,gloves,misc,,"[""gloves""]",2072
najlepszej,best,misc,,"[""best""]",2073
szczątki,remains,misc,,"[""remains""]",2074
smacznego,enjoy your meal,misc,,"[""enjoy your meal""]",2077
komunikacji,communication,misc,,"[""communication""]",2078
zdrówko,cheers,misc,,"[""cheers""]",2080
wakacjach,vacations,misc,(also: wakacji),"[""vacations"",""wakacjach"",""wakacji""]",2081
puk,knock,misc,,"[""knock""]",2082
sędzią,judge,misc,"(also: sądzić, sądzą)","[""judge"",""sędzią"",""sedzia"",""sądzić"",""sadzic"",""sądzą"",""sadza""]",2083
pisarzem,writer,misc,,"[""writer""]",2084
poświęcenie,dedication,noun,(also: oddanie),"[""dedication"",""poświęcenie"",""poswiecenie"",""oddanie""]",2085
napisałam,I wrote,misc,,"[""i wrote""]",2087
tylne,rear,adjective,,"[""rear""]",2088
żywi,alive,misc,,"[""alive""]",2090
kit,putty,misc,,"[""putty""]",2091
zmieniłam,I changed,misc,,"[""i changed""]",2092
szóstej,sixth,misc,,"[""sixth""]",2093
traktujesz,you treat,misc,,"[""you treat""]",2094
le,le,misc,,"[""le""]",2095
tęsknił,longed,misc,,"[""longed""]",2097
mężowi,to her husband,misc,,"[""to her husband"",""her husband""]",2098
wymiany,exchanges,adjective,,"[""exchanges""]",2099
prócz,besides,misc,,"[""besides""]",2101
allen,allen,misc,,"[""allen""]",2102
niewolników,slaves,misc,,"[""slaves""]",2105
francuski,French,adjective,(also: francusku),"[""french"",""francuski"",""francusku""]",2106
dystans,distance,misc,,"[""distance""]",2107
papa,papa,misc,,"[""papa""]",2108
jarod,jarod,misc,,"[""jarod""]",2109
przypadków,cases,misc,"(also: przypadkach, przypadki)","[""cases"",""przypadków"",""przypadkow"",""przypadkach"",""przypadki""]",2110
parking,parking,misc,,"[""parking""]",2111
niemiec,german,misc,,"[""german""]",2113
masłem,butter,misc,(also: masło),"[""butter"",""masłem"",""maslem"",""masło"",""maslo""]",2115
kody,codes,misc,,"[""codes""]",2116
podrzucić,drop off,verb,,"[""drop off""]",2117
palcami,fingers,misc,,"[""fingers""]",2118
odpowie,will answer,adverb,,"[""will answer""]",2119
chciało,wanted,misc,(also: chciały),"[""wanted"",""chciało"",""chcialo"",""chciały"",""chcialy""]",2121
tamta,that one,misc,,"[""that one""]",2122
ra,ra,misc,,"[""ra""]",2123
stalo,stalo,misc,,"[""stalo""]",2124
yale,yale,misc,,"[""yale""]",2126
wylądował,landed,misc,,"[""landed""]",2127
gier,games,misc,(also: gierki),"[""games"",""gier"",""gierki""]",2128
pojechałem,I went,misc,,"[""i went""]",2131
bud,bud,misc,,"[""bud""]",2133
panuje,prevails,misc,,"[""prevails""]",2137
krzyczy,shouts,misc,,"[""shouts""]",2138
uczciwie,honestly,adverb,,"[""honestly""]",2139
stopa,rate,misc,,"[""rate""]",2140
wymyślimy,come up with,misc,(also: wymyślę),"[""come up with"",""wymyślimy"",""wymyslimy"",""wymyślę"",""wymysle""]",2141
umierasz,you die,misc,,"[""you die""]",2142
wiąże,binds,misc,,"[""binds""]",2143
prawników,lawyers,misc,(also: prawnicy),"[""lawyers"",""prawników"",""prawnikow"",""prawnicy""]",2144
fabryce,factory,misc,,"[""factory""]",2145
wysłałeś,you sent,misc,,"[""you sent""]",2146
kroków,steps,misc,(also: stopnie),"[""steps"",""kroków"",""krokow"",""stopnie""]",2147
spojrzę,I'll take a look,misc,,"[""i'll take a look""]",2148
hę,hey,misc,,"[""hey""]",2151
prędkością,speed,misc,,"[""speed""]",2152
rico,rico,misc,,"[""rico""]",2153
zatrzymajcie,stop,noun,"(also: przystanek, przestawaj)","[""stop"",""zatrzymajcie"",""przystanek"",""przestawaj""]",2154
rozbił,smashed,misc,,"[""smashed""]",2155
peggy,peggy,misc,,"[""peggy""]",2158
wchodzą,enters,misc,,"[""enters""]",2159
gwałt,rape,misc,,"[""rape""]",2163
szczęściarz,lucky guy,misc,,"[""lucky guy""]",2165
przyniosłeś,brought to you by,misc,,"[""brought to you by""]",2166
willy,willy,misc,,"[""willy""]",2167
dawał,gave,misc,,"[""gave""]",2168
robocie,robot,noun,(also: robot),"[""robot"",""robocie""]",2169
pacjenci,patients,misc,,"[""patients""]",2170
karabin,rifle,misc,,"[""rifle""]",2171
wybrany,selected,adjective,,"[""selected""]",2173
zapomniała,forgot,misc,,"[""forgot""]",2174
reakcji,reactions,misc,,"[""reactions""]",2175
ciąg,string,misc,,"[""string""]",2177
pracowali,worked,misc,,"[""worked""]",2179
posiadam,I own,misc,,"[""i own""]",2180
spełnić,fulfil,verb,,"[""fulfil""]",2183
walczysz,you're fighting,misc,,"[""you're fighting""]",2184
dowodem,proof,misc,,"[""proof""]",2185
chandler,chandler,misc,,"[""chandler""]",2186
bagażniku,trunk,misc,,"[""trunk""]",2187
śledził,followed,misc,,"[""followed""]",2188
rocznie,annually,adverb,,"[""annually""]",2189
pieprzysz,bullshit,misc,,"[""bullshit""]",2190
jessie,jessie,misc,,"[""jessie""]",2192
zawrócić,turn back,verb,,"[""turn back""]",2193
posadę,post,misc,,"[""post""]",2194
frytki,fries,misc,,"[""fries""]",2196
piersiowej,chest,misc,,"[""chest""]",2198
dwight,dwight,misc,,"[""dwight""]",2201
cody,cody,misc,,"[""cody""]",2202
wspomnieć,mention,verb,,"[""mention""]",2204
odpowiem,I'll answer,misc,,"[""i'll answer""]",2205
tuzin,dozen,misc,,"[""dozen""]",2206
peyton,peyton,misc,,"[""peyton""]",2207
jeffrey,jeffrey,misc,,"[""jeffrey""]",2208
rzuciłem,threw,misc,,"[""threw""]",2211
spędziliśmy,we spent,misc,,"[""we spent""]",2212
pat,pat,misc,,"[""pat""]",2214
brzuchu,belly,misc,,"[""belly""]",2215
anderson,anderson,misc,,"[""anderson""]",2216
wyglada,looks,misc,,"[""looks""]",2219
przejścia,passages,misc,,"[""passages""]",2224
freddy,freddy,misc,,"[""freddy""]",2225
vana,van,adjective,,"[""van""]",2226
dee,dee,misc,,"[""dee""]",2228
gnoju,dung,misc,,"[""dung""]",2229
ogląda,watches,misc,,"[""watches""]",2231
georgia,georgia,misc,,"[""georgia""]",2232
wzywam,Calling,misc,,"[""calling""]",2234
złości,angers,misc,,"[""angers""]",2235
uprzejmy,kind,misc,,"[""kind""]",2237
miliardów,billions,misc,(also: miliardy),"[""billions"",""miliardów"",""miliardow"",""miliardy""]",2238
wyjaśni,will explain,misc,,"[""will explain""]",2239
stolicy,capital,misc,,"[""capital""]",2240
wyrzucił,ejected,misc,,"[""ejected""]",2241
chwil,moments,misc,,"[""moments""]",2243
fort,fort,misc,,"[""fort""]",2244
spodni,pants,misc,,"[""pants""]",2245
przepisy,regulations,misc,,"[""regulations""]",2246
clyde,clyde,misc,,"[""clyde""]",2248
obywateli,citizens,misc,,"[""citizens""]",2249
minus,minus,misc,,"[""minus""]",2250
hunter,hunter,misc,,"[""hunter""]",2251
an,an,misc,,"[""an""]",2252
wycieczki,tours,misc,,"[""tours""]",2253
przelecieć,fly over,verb,,"[""fly over""]",2254
prac,works,misc,,"[""works""]",2255
ginie,dies,adverb,,"[""dies""]",2256
przekonasz,convince,misc,(also: przekonamy),"[""convince"",""przekonasz"",""przekonamy""]",2259
przyjmie,will accept,misc,,"[""will accept""]",2261
delikatna,delicate,adjective,(also: delikatne),"[""delicate"",""delikatna"",""delikatne""]",2262
kochanka,mistress,misc,,"[""mistress""]",2263
szybka,quick,misc,,"[""quick""]",2264
crane,crane,adjective,,"[""crane""]",2266
znali,knew,misc,,"[""knew""]",2267
wdzięczni,grateful,misc,,"[""grateful""]",2269
denerwujesz,you're annoying,misc,,"[""you're annoying""]",2270
monroe,monroe,misc,,"[""monroe""]",2271
obrazu,image,misc,,"[""image""]",2272
złożył,submitted,misc,,"[""submitted""]",2273
ułoży,arrange,misc,,"[""arrange""]",2274
jejku,jejku,misc,,"[""jejku""]",2275
rad,rad,misc,,"[""rad""]",2276
ponadto,moreover,misc,,"[""moreover""]",2277
nadajnik,transmitter,misc,,"[""transmitter""]",2278
uspokójcie,calm down,noun,,"[""calm down""]",2279
kręgu,circle,misc,(also: krąg),"[""circle"",""kręgu"",""kregu"",""krąg"",""krag""]",2280
granic,borders,misc,,"[""borders""]",2281
śledzi,Follows,misc,,"[""follows""]",2282
pieprzę,fuck,misc,(also: pierdolić),"[""fuck"",""pieprzę"",""pieprze"",""pierdolić"",""pierdolic""]",2283
poparcie,support,noun,,"[""support""]",2285
asystent,assistant,misc,,"[""assistant""]",2286
ambulatorium,outpatient clinic,misc,,"[""outpatient clinic""]",2287
dzieciństwie,childhood,adverb,,"[""childhood""]",2288
umyśle,mind,misc,,"[""mind""]",2289
mieszaj,mix,misc,,"[""mix""]",2290
ctu,ctu,misc,,"[""ctu""]",2291
rosną,grow,misc,,"[""grow""]",2292
efekty,effects,misc,(also: skutki),"[""effects"",""efekty"",""skutki""]",2293
obróć,turn,misc,,"[""turn""]",2294
biegnie,runs,adverb,(also: biega),"[""runs"",""biegnie"",""biega""]",2295
partnerami,partners,misc,,"[""partners""]",2296
euro,euro,misc,,"[""euro""]",2297
gwarantuję,guaranteed,misc,,"[""guaranteed""]",2298
marnować,waste,verb,,"[""waste""]",2299
zrozumiałe,understandable,misc,,"[""understandable""]",2300
padł,fell,misc,(also: upadł),"[""fell"",""padł"",""padl"",""upadł"",""upadl""]",2302
diana,diana,adjective,,"[""diana""]",2303
umysły,minds,misc,,"[""minds""]",2305
głuchy,deaf,misc,,"[""deaf""]",2306
baker,baker,misc,,"[""baker""]",2307
sztuce,art,misc,,"[""art""]",2309
domach,homes,misc,,"[""homes""]",2310
przejmujesz,you take over,misc,,"[""you take over""]",2311
haven,haven,misc,,"[""haven""]",2312
powierzchnię,area,misc,,"[""area""]",2314
władza,authority,misc,,"[""authority""]",2315
powiesić,hang,verb,,"[""hang""]",2316
klasę,class,misc,(also: klasą),"[""class"",""klasę"",""klase"",""klasą"",""klasa""]",2317
lester,lester,misc,,"[""lester""]",2318
trevor,trevor,misc,,"[""trevor""]",2320
oscar,oscar,misc,,"[""oscar""]",2321
ósmej,eighth,misc,,"[""eighth""]",2322
way,way,misc,,"[""way""]",2323
narodowego,national,misc,,"[""national""]",2324
płytę,plate,misc,,"[""plate""]",2325
zaszczycony,honored,adjective,,"[""honored""]",2326
wzięło,took,misc,(also: brała),"[""took"",""wzięło"",""wzielo"",""brała"",""brala""]",2327
ścieżki,tracks,misc,,"[""tracks""]",2328
zbudował,built,misc,,"[""built""]",2330
krewnych,relatives,misc,,"[""relatives""]",2331
szeroko,widely,misc,,"[""widely""]",2332
rzędu,row,misc,,"[""row""]",2333
bił,beat,misc,(also: pobił),"[""beat"",""bił"",""bil"",""pobił"",""pobil""]",2335
drzewie,tree,adverb,,"[""tree""]",2337
wewnętrzny,internal,adjective,(also: wewnętrzne),"[""internal"",""wewnętrzny"",""wewnetrzny"",""wewnętrzne"",""wewnetrzne""]",2338
puszczę,let go,misc,,"[""let go""]",2339
materiału,material,misc,,"[""material""]",2340
atmosferę,atmosphere,misc,,"[""atmosphere""]",2341
wspomnienie,memory,noun,,"[""memory""]",2342
mniejsze,smaller,misc,,"[""smaller""]",2343
oknie,window,adverb,,"[""window""]",2344
użyjemy,use,misc,,"[""use""]",2345
należysz,you belong,misc,,"[""you belong""]",2346
elaine,elaine,adjective,,"[""elaine""]",2347
pasa,belt,misc,,"[""belt""]",2349
oddzwoń,call back,misc,(also: odezwę),"[""call back"",""oddzwoń"",""oddzwon"",""odezwę"",""odezwe""]",2350
gadał,talked,misc,,"[""talked""]",2352
ostrzegałem,warned,misc,,"[""warned""]",2353
skutek,effect,misc,,"[""effect""]",2355
czarnuchu,nigger,misc,(also: czarnuch),"[""nigger"",""czarnuchu"",""czarnuch""]",2356
bajki,stories,misc,,"[""stories""]",2358
sąsiad,neighbor,misc,,"[""neighbor""]",2360
uczelni,universities,misc,,"[""universities""]",2361
naprzeciwko,opposite,misc,,"[""opposite""]",2363
pochodzisz,you come from,misc,,"[""you come from""]",2364
kansas,kansas,misc,,"[""kansas""]",2366
ogólnie,generally,adverb,,"[""generally""]",2367
znajomego,friend,misc,(also: przyjacielowi),"[""friend"",""znajomego"",""przyjacielowi""]",2368
pielęgniarki,nurses,misc,,"[""nurses""]",2369
uparty,stubborn,misc,,"[""stubborn""]",2370
wojskowy,military,adjective,,"[""military""]",2371
całymi,entire,misc,,"[""entire""]",2372
sera,cheese,misc,(also: serem),"[""cheese"",""sera"",""serem""]",2373
założył,established,misc,,"[""established""]",2375
rodney,rodney,misc,,"[""rodney""]",2377
senatorze,senator,adverb,(also: senatora),"[""senator"",""senatorze"",""senatora""]",2378
twarda,hard,misc,,"[""hard""]",2380
ząb,tooth,misc,,"[""tooth""]",2381
nakazu,injunction,misc,,"[""injunction""]",2382
głębokie,deep,misc,,"[""deep""]",2383
kai,kai,misc,,"[""kai""]",2384
from,from,misc,(also: spośród),"[""from"",""spośród"",""sposrod""]",2385
or,or,misc,,"[""or""]",2388
sprzedają,sell,misc,(also: sprzedam),"[""sell"",""sprzedają"",""sprzedaja"",""sprzedam""]",2389
odpręż,relax,misc,,"[""relax""]",2391
more,more,misc,,"[""more""]",2395
znalezione,found,adjective,"(also: znaleziony, odnalazł)","[""found"",""znalezione"",""znaleziony"",""odnalazł"",""odnalazl""]",2397
palenie,smoking,noun,,"[""smoking""]",2398
spotkań,meetings,misc,,"[""meetings""]",2400
żyły,veins,misc,,"[""veins""]",2401
nowi,newcomers,misc,,"[""newcomers""]",2403
wpierw,firstly,misc,,"[""firstly""]",2406
boisku,pitch,misc,,"[""pitch""]",2407
skrzywdzi,will hurt,misc,,"[""will hurt""]",2408
przewodniczący,chairman,misc,,"[""chairman""]",2409
dotknij,touch,misc,,"[""touch""]",2410
gacie,shits,noun,,"[""shits""]",2412
ohh,ohh,misc,,"[""ohh""]",2413
przeważnie,mostly,adverb,,"[""mostly""]",2414
wolą,prefer,misc,,"[""prefer""]",2416
reed,reed,misc,,"[""reed""]",2418
maxa,maxa,misc,,"[""maxa""]",2420
ciężar,weight,misc,,"[""weight""]",2421
galerii,galleries,misc,,"[""galleries""]",2424
zauważyłaś,you noticed,misc,,"[""you noticed""]",2425
poddaję,submit,misc,(also: poddaj),"[""submit"",""poddaję"",""poddaje"",""poddaj""]",2427
tucker,tucker,misc,,"[""tucker""]",2428
fox,fox,misc,,"[""fox""]",2429
zabiorą,will take,misc,,"[""will take""]",2430
sejf,safe,misc,(also: bezpiecznym),"[""safe"",""sejf"",""bezpiecznym""]",2432
smutno,sadly,misc,,"[""sadly""]",2434
naprawię,repair,misc,,"[""repair""]",2435
zobaczyli,saw,misc,,"[""saw""]",2436
uciekają,flee,misc,,"[""flee""]",2437
niski,low,adjective,,"[""low""]",2438
wpływu,impact,misc,,"[""impact""]",2440
boska,divine,adjective,(also: boskie),"[""divine"",""boska"",""boskie""]",2441
carson,carson,misc,,"[""carson""]",2444
wysłałam,I sent,misc,,"[""i sent""]",2445
procedura,procedure,misc,,"[""procedure""]",2446
jakimi,which,misc,,"[""which""]",2447
udajesz,pretend,misc,,"[""pretend""]",2448
artystą,artist,misc,(also: artysta),"[""artist"",""artystą"",""artysta""]",2449
przydarzyło,happened,misc,,"[""happened""]",2451
płatki,flakes,misc,,"[""flakes""]",2452
pięćdziesiąt,fifty,misc,,"[""fifty""]",2455
istnienie,existence,noun,(also: istnienia),"[""existence"",""istnienie"",""istnienia""]",2456
pospieszcie,hurry up,noun,,"[""hurry up""]",2457
korei,korea,misc,,"[""korea""]",2458
młodości,youth,misc,,"[""youth""]",2460
gest,gesture,misc,,"[""gesture""]",2462
użyję,I use,misc,,"[""i use""]",2464
rozwodu,divorce,misc,,"[""divorce""]",2465
wrażliwy,sensitive,adjective,,"[""sensitive""]",2466
zamach,assassination,misc,,"[""assassination""]",2468
służbę,service,misc,(also: obsługi),"[""service"",""służbę"",""sluzbe"",""obsługi"",""obslugi""]",2471
pizzy,pizzas,misc,,"[""pizzas""]",2472
krowa,cow,adjective,,"[""cow""]",2473
how,how,misc,,"[""how""]",2474
dupki,assholes,misc,,"[""assholes""]",2476
turner,turner,misc,,"[""turner""]",2479
modlę,I pray,misc,,"[""i pray""]",2480
porucznika,lieutenant,misc,,"[""lieutenant""]",2482
rozpocznie,will start,adverb,,"[""will start""]",2483
wyślemy,will send,misc,,"[""will send""]",2484
węgla,coal,misc,,"[""coal""]",2485
szukali,were looking for,misc,,"[""were looking for""]",2486
dowiedzieliśmy,we learned,misc,,"[""we learned""]",2487
rośliny,plants,adjective,,"[""plants""]",2489
przestałem,I stopped,misc,,"[""i stopped""]",2493
starszym,senior,misc,(also: starszego),"[""senior"",""starszym"",""starszego""]",2494
rytuał,ritual,misc,,"[""ritual""]",2495
pojawiły,appeared,misc,(also: zjawił),"[""appeared"",""pojawiły"",""pojawily"",""zjawił"",""zjawil""]",2496
zrobiłbyś,would you do,misc,,"[""would you do""]",2497
night,night,misc,(also: nocny),"[""night"",""nocny""]",2499
colin,colin,misc,,"[""colin""]",2500
want,want,misc,,"[""want""]",2501
strzelec,shooter,misc,,"[""shooter""]",2506
wyznać,confess,misc,,"[""confess""]",2507
ściga,chases,misc,,"[""chases""]",2508
gadanie,talking,noun,,"[""talking""]",2509
sprzedałem,I sold,misc,,"[""i sold""]",2511
biedne,poor,adjective,,"[""poor""]",2512
prędko,fast,misc,,"[""fast""]",2513
zaproponować,propose,verb,,"[""propose""]",2514
phoenix,phoenix,misc,,"[""phoenix""]",2515
głosów,votes,misc,,"[""votes""]",2516
bawią,entertain,misc,,"[""entertain""]",2518
zajmują,occupy,misc,,"[""occupy""]",2520
pieszo,on foot,misc,,"[""on foot""]",2521
następnych,next,misc,,"[""next""]",2524
zwycięzca,winner,misc,,"[""winner""]",2525
sukienki,dresses,misc,,"[""dresses""]",2526
zębami,by teeth,misc,,"[""by teeth""]",2528
willa,villa,misc,,"[""villa""]",2529
sprawdzamy,check,misc,(also: sprawdzać),"[""check"",""sprawdzamy"",""sprawdzać"",""sprawdzac""]",2531
uderza,hits,misc,(also: trafia),"[""hits"",""uderza"",""trafia""]",2532
drake,drake,misc,,"[""drake""]",2534
polski,Polish,adjective,,"[""polish""]",2535
wolniej,slower,misc,,"[""slower""]",2536
zgodzisz,agree,misc,(also: zgodzę),"[""agree"",""zgodzisz"",""zgodzę"",""zgodze""]",2538
martini,martini,misc,,"[""martini""]",2539
powiedzieliśmy,we said,misc,,"[""we said""]",2540
gryzie,bites,misc,,"[""bites""]",2542
miasteczka,towns,misc,,"[""towns""]",2543
przepis,recipe,misc,,"[""recipe""]",2544
iem,iem,misc,,"[""iem""]",2546
medycyny,medicine,adjective,,"[""medicine""]",2547
złapie,catches,misc,(also: łapie),"[""catches"",""złapie"",""zlapie"",""łapie"",""lapie""]",2548
zepsuł,spoiled,misc,,"[""spoiled""]",2549
strażnika,guard,misc,,"[""guard""]",2550
przysługi,favors,misc,,"[""favors""]",2551
daty,dates,misc,,"[""dates""]",2552
ćwiczeń,exercises,misc,,"[""exercises""]",2553
kochałeś,loved,misc,,"[""loved""]",2554
sumienie,conscience,noun,,"[""conscience""]",2555
butelka,bottle,misc,,"[""bottle""]",2556
trudności,difficulties,misc,,"[""difficulties""]",2557
odmówił,refused,misc,,"[""refused""]",2558
prysznicem,shower,misc,,"[""shower""]",2559
znaczą,mark,misc,,"[""mark""]",2560
indian,indian,misc,,"[""indian""]",2562
renee,renee,misc,,"[""renee""]",2564
sary,sary,misc,,"[""sary""]",2565
price,price,misc,,"[""price""]",2566
wyższy,higher,misc,,"[""higher""]",2567
nia,nia,noun,,"[""nia""]",2569
butach,shoes,misc,,"[""shoes""]",2570
wojownik,warrior,misc,(also: wojownikiem),"[""warrior"",""wojownik"",""wojownikiem""]",2572
łączność,connectivity,noun,,"[""connectivity""]",2573
mężczyźnie,man,adverb,,"[""man""]",2574
bieliznę,underwear,misc,,"[""underwear""]",2575
przetrwanie,survival,noun,,"[""survival""]",2577
perspektywy,prospects,adjective,,"[""prospects""]",2578
nauczy,teaches,misc,,"[""teaches""]",2579
żółty,yellow,misc,,"[""yellow""]",2580
własności,properties,misc,,"[""properties""]",2581
australii,australia,misc,,"[""australia""]",2582
wątroby,livers,misc,,"[""livers""]",2585
pozna,will meet,adjective,,"[""will meet""]",2586
zarabiać,earn,misc,,"[""earn""]",2589
powtarza,repeats,misc,,"[""repeats""]",2590
świeci,shines,misc,,"[""shines""]",2591
vanessa,vanessa,misc,,"[""vanessa""]",2592
rękoma,hands,misc,,"[""hands""]",2593
uratuje,rescues,misc,,"[""rescues""]",2594
zechcę,willing,misc,,"[""willing""]",2596
faktów,facts,misc,,"[""facts""]",2597
martwiłam,worried,misc,(also: martwił),"[""worried"",""martwiłam"",""martwilam"",""martwił"",""martwil""]",2599
lecisz,you're flying,misc,,"[""you're flying""]",2600
potencjał,potential,misc,,"[""potential""]",2601
holu,lobby,misc,,"[""lobby""]",2602
julio,julio,misc,,"[""julio""]",2603
starać,endeavor,misc,,"[""endeavor""]",2604
miecza,sword,misc,(also: mieczem),"[""sword"",""miecza"",""mieczem""]",2606
panienka,maiden,misc,,"[""maiden""]",2607
lorda,Lord,misc,(also: lordzie),"[""lord"",""lorda"",""lordzie""]",2608
odzyskam,retrieve,misc,,"[""retrieve""]",2609
monsieur,monsieur,misc,,"[""monsieur""]",2610
frajer,sucker,misc,,"[""sucker""]",2612
katastrofy,disasters,misc,,"[""disasters""]",2613
nieistotne,irrelevant,adjective,,"[""irrelevant""]",2614
miałabyś,you would have,misc,,"[""you would have""]",2615
denerwować,fret,verb,,"[""fret""]",2616
zdolna,able,adjective,,"[""able""]",2618
udał,succeeded,misc,,"[""succeeded""]",2619
postarać,try,misc,(also: spróbujcie),"[""try"",""postarać"",""postarac"",""spróbujcie"",""sprobujcie""]",2620
promieniu,radius,misc,,"[""radius""]",2622
uszkodzony,damaged,adjective,,"[""damaged""]",2623
teoretycznie,theoretically,adverb,,"[""theoretically""]",2624
baseball,baseball,misc,,"[""baseball""]",2626
piętra,floors,misc,(also: podłogi),"[""floors"",""piętra"",""pietra"",""podłogi"",""podlogi""]",2627
brałem,I took,misc,,"[""i took""]",2628
dziewcząt,girls,misc,,"[""girls""]",2629
operacje,operations,misc,,"[""operations""]",2630
baba,baba,misc,,"[""baba""]",2631
środowiska,environments,adjective,,"[""environments""]",2632
cienia,shadows,noun,,"[""shadows""]",2633
spojrzy,will look,misc,,"[""will look""]",2634
aktualnie,currently,adverb,,"[""currently""]",2635
religii,religion,misc,,"[""religion""]",2636
uratowałem,rescued,misc,,"[""rescued""]",2637
florydzie,florida,misc,,"[""florida""]",2638
twierdzę,stronghold,misc,,"[""stronghold""]",2639
motor,motor,misc,,"[""motor""]",2642
walić,whack,verb,,"[""whack""]",2643
walizki,suitcases,misc,,"[""suitcases""]",2644
makijaż,makeup,misc,,"[""makeup""]",2647
spędza,spends,misc,,"[""spends""]",2649
aids,aids,misc,,"[""aids""]",2650
kamienia,stone,noun,,"[""stone""]",2651
masaż,massage,misc,,"[""massage""]",2652
internetu,of the internet,misc,,"[""of the internet""]",2653
otworzysz,you will open,misc,,"[""you will open""]",2654
odsuńcie,push back,noun,,"[""push back""]",2655
zasilania,power supply,noun,,"[""power supply""]",2657
zje,will eat,misc,,"[""will eat""]",2658
stephanie,stephanie,noun,,"[""stephanie""]",2659
teatru,theater,misc,(also: teatr),"[""theater"",""teatru"",""teatr""]",2660
specjalność,specialty,noun,,"[""specialty""]",2663
victoria,victoria,misc,,"[""victoria""]",2664
girl,girl,misc,(also: dziewczynko),"[""girl"",""dziewczynko""]",2667
lokal,local,misc,,"[""local""]",2669
zrozumiem,I will understand,misc,,"[""i will understand""]",2671
ukarać,punish,misc,,"[""punish""]",2672
lori,lori,misc,,"[""lori""]",2673
